"STATION","NAME","DATE","ACMC","ACMH","ACSC","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-04",,"  100",,"  100","9.62"," 1905"," 0128","0.85",,"0.0","0.0",,"77","68","  117","  180",,,"  315",,"16.1",,,"25.3","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-05",,"   80",,"   90","5.82"," 1144"," 1144","0.47",,"0.0","0.0",,"79","67","  181","  240",,,"  225",,"14.1",,,"16.1","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-06",,"   60",,"   70","11.41"," 1215"," 1221","0.00",,"0.0","0.0",,"82","64","  379","  190",,,"  180",,"21.0",,,"26.4","    1","    1","    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-07",,"   10",,"   10","6.93"," 1452"," 1538","0.00",,"0.0","0.0",,"74","55","  888","  320",,,"  360",,"13.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-08",,"   40",,"   40","3.80"," 1852"," 1842","0.00",,"0.0","0.0",,"78","51","  866","  140",,,"  135",,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-09",,"   50",,"   60","8.95"," 1850"," 1552","0.00",,"0.0","0.0",,"85","58","  800","  200",,,"  180",,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-10",,"   40",,"   70","10.07"," 1050"," 1039","0.00",,"0.0","0.0",,"92","73","  777","  250",,,"  270",,"16.1",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-11",,"   40",,"   70","11.41"," 1720"," 1717","0.13",,"0.0","0.0",,"88","67","  476","  330",,,"  315",,"21.0",,,"27.5",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-12",,"   10",,"   10","3.80"," 1450"," 1435","0.00",,"0.0","0.0",,"85","58","  880","  270",,,"  270",,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-13",,"   10",,"   20","3.36"," 1250"," 1653","0.00",,"0.0","0.0",,"87","60","  881","  180",,,"  225",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-14",,"   20",,"   30","3.36"," 1150"," 1240","0.00",,"0.0","0.0",,"90","62","  827","  280",,,"  270",,"10.1",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-15",,"   70",,"   90","8.05"," 1450"," 1504","0.02",,"0.0","0.0",,"84","67","  286","  230",,,"  225",,"15.0",,,"21.9",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-16",,"   60",,"   70","7.83"," 1050"," 1237","0.00",,"0.0","0.0",,"86","64","  878","  270",,,"  315",,"14.1",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-17",,"   70",,"   80","6.71"," 1250"," 1137","0.00",,"0.0","0.0",,"86","57","  654","  190",,,"  225",,"13.0",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-18",,"   30",,"   30","8.72"," 1350"," 1240","0.00",,"0.0","0.0",,"80","57","  750","  310",,,"  315",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-19",,"   10",,"    0","4.25"," 1150"," 1033","0.00",,"0.0","0.0",,"82","52","  847","  330",,,"  315",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-20",,"   80",,"  100","4.92"," 1251"," 1329","0.04",,"0.0","0.0",,"81","55","  362","  300",,,"  315",,"13.0",,,"16.1","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-21",,"   40",,"   30","4.92"," 1850"," 1635","0.00",,"0.0","0.0",,"85","62","  786","   60",,,"   45",,"8.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-22",,"   40",,"   50","6.93"," 1551"," 1443","0.00",,"0.0","0.0",,"88","60","  660","   70",,,"   45",,"14.1",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-23",,"    0",,"    0","5.82"," 1351"," 1350","0.00",,"0.0","0.0",,"90","63","  800","  240",,,"  225",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-24",,"   20",,"   30","7.83"," 1052"," 2147","0.00",,"0.0","0.0",,"90","64","  650","  300",,,"   45",,"15.0",,,"18.3","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-25",,"   90",,"  100","6.71"," 1127"," 1142","0.37",,"0.0","0.0",,"75","66","  207","   30",,,"   45",,"13.0",,,"15.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-26",,"  100",,"  100","7.61"," 1528"," 1528","0.67",,"0.0","0.0",,"78","65","  120","  300",,,"  315",,"31.1",,,"42.5","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-27",,"   80",,"   90","5.59"," 1212"," 0010","0.00",,"0.0","0.0",,"74","62","  444","  330",,,"  315",,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-28",,"   70",,"   90","5.59"," 1251"," 1234","0.02",,"0.0","0.0",,"77","61","  327","   60",,,"   45",,"12.1",,,"17.2","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-29",,"   10",,"   10","7.83"," 1151"," 1353","0.00",,"0.0","0.0",,"82","61","  659","  360",,,"  360",,"16.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-30",,"   50",,"   50","7.16"," 1651"," 1159","0.00",,"0.0","0.0",,"80","60","  592","   90",,,"   90",,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-07-31",,"   80",,"   90","6.04"," 1651"," 2205","0.00",,"0.0","0.0",,"85","64","  641","   80",,,"  135",,"12.1",,,"15.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-01",,"   90",,"   90","4.92"," 1531"," 1527","0.15",,"0.0","0.0",,"83","68","  271","  170",,,"  180",,"16.1",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-02",,"  100",,"   90","6.04"," 1250"," 1107","0.67",,"0.0","0.0",,"82","72","  167","  200",,,"  225",,"8.9",,,"12.8","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-03",,"   80",,"   70","8.05"," 1351"," 1349","0.00",,"0.0","0.0",,"85","71","  447","  200",,,"  180",,"16.1",,,"18.3","    1","    1","    1",,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-04",,"   80",,"   80","5.82"," 1336"," 1335","0.80",,"0.0","0.0",,"82","69","  551","  280",,,"  270",,"23.9",,,"34.4","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-05",,"   60",,"   70","5.59"," 1352"," 1558","0.00",,"0.0","0.0",,"83","70","  605","  200",,,"  225",,"13.0",,,"17.2","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-06",,"   30",,"   50","8.05"," 1450"," 1347","0.00",,"0.0","0.0",,"85","69","  721","  230",,,"  180",,"16.1",,,"21.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-07",,"   60",,"   70","8.05"," 1350"," 1452","0.00",,"0.0","0.0",,"87","70","  579","  200",,,"  225",,"14.1",,,"19.5","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-08",,"   90",,"  100","8.50"," 1351"," 0415","0.32",,"0.0","0.0",,"89","72","  459","  200",,,"  270",,"13.0",,,"21.9","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-09",,"   40",,"   40","6.49"," 1251"," 1416","0.00",,"0.0","0.0",,"86","68","  653","  210",,,"  225",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-10",,"   60",,"   70","5.59"," 2044"," 2008","0.03",,"0.0","0.0",,"87","68","  553","  340",,,"  135",,"17.0",,,"28.9","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-11",,"   50",,"   40","7.16"," 1914"," 1916","0.00",,"0.0","0.0",,"85","70","  628","   90",,,"   90",,"16.1",,,"19.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-12",,"   50",,"   60","5.82"," 1650"," 1609","0.00",,"0.0","0.0",,"82","66","  552","  350",,,"  315",,"10.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-13",,"   30",,"   40","6.26"," 1052"," 1237","0.00",,"0.0","0.0",,"84","66","  827","  350",,,"  360",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-14",,"   30",,"   40","3.13"," 1751"," 1426","0.00",,"0.0","0.0",,"86","62","  724","  290",,,"  315",,"8.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-15",,"   30",,"   40","3.80"," 1252"," 1309","0.00",,"0.0","0.0",,"86","63","  721","  280",,,"  315",,"12.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-16",,"   50",,"   70","3.13"," 1152"," 1224","0.00",,"0.0","0.0",,"87","61","  672","  290",,,"  270",,"8.9",,,"12.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-17",,"   70",,"   80","4.70"," 1358"," 1355","0.79",,"0.0","0.0",,"88","65","  407","  290",,,"  270",,"17.9",,,"36.7","    1",,"    1",,"    1",,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-18",,"   80",,"   90","4.03"," 1251"," 1236","0.18",,"0.0","0.0",,"79","67","  227","  340",,,"  360",,"6.9",,,"10.3","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-19",,"   40",,"   60","7.38"," 0724"," 1132","0.00",,"0.0","0.0",,"80","66","  632","  360",,,"  360",,"13.0",,,"17.2","    1",,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-20",,"    0",,"    0","8.05"," 1050"," 1348","0.00",,"0.0","0.0",,"79","61","  812","   90",,,"   45",,"12.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-21",,"   10",,"   20","4.92"," 1350"," 1358","0.00",,"0.0","0.0",,"85","56","  754","  240",,,"  225",,"8.9",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-22",,"   80",,"  100","8.05"," 1351"," 1342","0.31",,"0.0","0.0",,"84","64","  112","  250",,,"  270",,"21.0",,,"38.0","    1","    1","    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-23",,"   10",,"   20","7.61"," 1651"," 1634","0.00",,"0.0","0.0",,"78","62","  703","  360",,,"  360",,"14.1",,,"19.5","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-24",,"    0",,"   10","6.04"," 1250"," 1243","0.00",,"0.0","0.0",,"76","58","  784","   40",,,"   45",,"8.9",,,"21.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-25",,"   40",,"   40","6.49"," 1350"," 1212","0.00",,"0.0","0.0",,"79","55","  681","   90",,,"   90",,"10.1",,,"18.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-26",,"   30",,"   20","4.47"," 1450"," 1507","0.00",,"0.0","0.0",,"83","59","  658","  290",,,"  270",,"8.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-27",,"   30",,"   40","5.82"," 1352"," 1410","0.00",,"0.0","0.0",,"87","60","  688","  200",,,"  180",,"17.9",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-28",,"   90",,"  100","7.61"," 1650"," 0712","0.05",,"0.0","0.0",,"79","68","  310","  190",,,"  180",,"16.1",,,"21.9","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-29",,"   60",,"   50","8.28"," 0852"," 1402","0.00",,"0.0","0.0",,"89","67","  775","  210",,,"  180",,"13.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-30",,"   50",,"   70","10.29"," 1151"," 1419","0.00",,"0.0","0.0",,"87","66","  607","  240",,,"  270",,"17.9",,,"26.4",,,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-08-31",,"   40",,"   40","5.37"," 1251"," 1228","0.00",,"0.0","0.0",,"83","53","  770","  290",,,"  270",,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-01",,"   50",,"   80","6.04"," 1151"," 1204","0.01",,"0.0","0.0",,"86","55","  547","  130",,,"  135",,"14.1",,,"20.8",,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-02",,"   20",,"   10","10.07"," 1450"," 1110","0.00",,"0.0","0.0",,"94","70","  721","  210",,,"  225",,"16.1",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-03",,"   90",,"  100","8.72"," 1232"," 1231","0.65",,"0.0","0.0",,"78","63","   88","  310",,,"  315",,"25.1",,,"30.0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-04",,"   50",,"   60","8.72"," 0950"," 1415","0.00",,"0.0","0.0",,"73","54","  627","  350",,,"  360",,"15.0",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-05",,"   50",,"   80","3.80"," 1150"," 1105","0.06",,"0.0","0.0",,"66","51","  261","   20",,,"   45",,"10.1",,,"15.0",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-06",,"   40",,"   30","7.16"," 0850"," 1132","0.00",,"0.0","0.0",,"72","47","  689","  110",,,"  135",,"12.1",,,"18.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-07",,"   80",,"   90","10.29"," 1250"," 1326","0.00",,"0.0","0.0",,"82","59","  619","  180",,,"  180",,"17.0",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-08",,"    0",,"    0","10.96"," 1552"," 1530","0.00",,"0.0","0.0",,"82","61","  765","  180",,,"  180",,"19.9",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-09",,"   70",,"   90","10.96"," 0951"," 1000","0.20",,"0.0","0.0",,"79","64","  289","  180",,,"  180",,"19.9",,,"31.1","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-10",,"   80",,"   80","7.16"," 0953"," 0921","0.00",,"0.0","0.0",,"81","64","  385","  220",,,"  225",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-11",,"   60",,"   70","9.40"," 1251"," 0620","0.00",,"0.0","0.0",,"84","67","  530","  290",,,"  270",,"17.9",,,"23.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-12",,"   10",,"   10","7.38"," 2250"," 1514","0.00",,"0.0","0.0",,"84","61","  707","  130",,,"   90",,"13.0",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-13",,"   10",,"   10","7.61"," 1050"," 1539","0.00",,"0.0","0.0",,"92","61","  664","  220",,,"  225",,"13.0",,,"20.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-14",,"   90",,"   80","7.38"," 0610"," 0632","0.14",,"0.0","0.0",,"82","61","  356","  300",,,"  360",,"17.0",,,"21.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-15",,"   50",,"   60","9.62"," 0352"," 0453","0.00",,"0.0","0.0",,"67","49","  452","  300",,,"  315",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-16",,"   10",,"   20","5.59"," 2150"," 1418","0.00",,"0.0","0.0",,"68","44","  673","   20",,,"  360",,"8.9",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-17",,"   70",,"   90","7.61"," 1251"," 1038","0.00",,"0.0","0.0",,"70","45","  600","   90",,,"   90",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-18",,"   30",,"   10","4.25"," 1550"," 1458","0.00",,"0.0","0.0",,"78","51","  688","  240",,,"  180",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-19",,"    0",,"    0","5.37"," 1650"," 1636","0.00",,"0.0","0.0",,"82","45","  737","  270",,,"  270",,"10.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-20",,"    0",,"    0","8.72"," 1151"," 1121","0.00",,"0.0","0.0",,"88","54","  735","  230",,,"  225",,"17.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-21",,"    0",,"    0","4.70"," 1751"," 1705","0.00",,"0.0","0.0",,"89","55","  714","   80",,,"   90",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-22",,"   50",,"   70","6.93"," 1252"," 1405","0.00",,"0.0","0.0",,"90","60","  600","  210",,,"  180",,"14.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-23",,"  100",,"  100","8.05"," 1012"," 1130","0.61",,"0.0","0.0",,"73","63","   95","  180",,,"  180",,"17.0",,,"18.3","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-24",,"  100",,"  100","8.05"," 1621"," 1323","1.37",,"0.0","0.0",,"70","65","    0","  140",,,"   90",,"14.1",,,"16.1","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-25",,"   80",,"   70","12.53"," 1451"," 2020","0.21",,"0.0","0.0",,"85","57","  352","  210",,,"  270",,"21.0",,,"38.0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-26",,"   50",,"   40","10.29"," 0415"," 0455","0.00",,"0.0","0.0",,"61","48","  617","  340",,,"  360",,"17.9",,,"27.5",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-27",,"   90",,"  100","10.29"," 0051"," 1959","0.00",,"0.0","0.0",,"55","47","    0","   50",,,"   45",,"21.0",,,"25.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-28",,"   50",,"   30","6.71"," 1551"," 1333","0.00",,"0.0","0.0",,"61","43","  583","  330",,,"  315",,"8.9",,,"17.2","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-29",,"   70",,"   70","5.59"," 2352"," 1155","0.00",,"0.0","0.0",,"60","42","  248","   30",,,"  360",,"10.1",,,"25.3","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-09-30",,"  100",,"  100","6.71"," 0652"," 1543","0.25",,"0.0","0.0",,"54","48","    0","   40",,,"  360",,"14.1",,,"19.5","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-10-01",,"   20",,"   10","8.28"," 1352"," 1040","0.00",,"0.0","0.0",,"62","39","  701","  300",,,"  315",,"23.0",,,"27.5",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-10-02",,"   10",,"   30","5.59"," 1450"," 1525","0.00",,"0.0","0.0",,"65","33","  705","  240",,,"  225",,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-10-03",,"   40",,"   50","9.62"," 1152"," 1512","0.00",,"0.0","0.0",,"74","43","  510","  230",,,"  225",,"16.1",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","1984-10-04",,"   60",,"   80","5.82"," 0952"," 0529","0.00",,"0.0","0.0",,"73","48","  560","  130",,,"  360",,"8.9",,,"12.8","    1",,,,,,,,,,,,,,,,,,,,
